LEP_family,LEP_genus,LEP_species,LEP_genusspecies,HOST_family,HOST_genus,Reference
Lycaenidae,Calycopis,cecrops,Calycopis cecrops,Malvaceae,Gossypium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Calycopis,cecrops,Calycopis cecrops,Myricaceae,Myrica,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Calycopis,isobeon,Calycopis isobeon,Boraginaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Calycopis,isobeon,Calycopis isobeon,Detritophagous,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Calycopis,isobeon,Calycopis isobeon,Sapotaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Celastrina,ladon,Celastrina ladon,Cornaceae,Cornus,Butterfliesandmoths.org
Lycaenidae,Celastrina,ladon,Celastrina ladon,Rhamnaceae,Ceanothus,Butterfliesandmoths.org
Lycaenidae,Celastrina,ladon,Celastrina ladon,Rosaceae,Spiraea,Butterfliesandmoths.org
Lycaenidae,Celastrina,ladon,Celastrina ladon,Scrophulariaceae,Collinsia,Butterfliesandmoths.org
Lycaenidae,Celastrina,neglectamajor,Celastrina neglectamajor,Ranunculaceae,Cimicifuga,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Celastrina,nigra,Celastrina nigra,Rosaceae,Aruncus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Chlorostrymon,maesites,Chlorostrymon maesites,Fabaceae,Albizia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Chlorostrymon,maesites,Chlorostrymon maesites,Sapindaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Chlorostrymon,simaethis,Chlorostrymon simaethis,Asteraceae,Eupatorium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Chlorostrymon,simaethis,Chlorostrymon simaethis,Sapindaceae,Cardiospermum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Chlorostrymon,simaethis,Chlorostrymon simaethis,Scrophulariaceae,Calceolaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,herodotus,Cyanophrys herodotus,Anacardiaceae,Mangifera,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,herodotus,Cyanophrys herodotus,Asteraceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,herodotus,Cyanophrys herodotus,Boraginaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,herodotus,Cyanophrys herodotus,Caprifoliaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,herodotus,Cyanophrys herodotus,Verbenaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,longula,Cyanophrys longula,Asteraceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyanophrys,longula,Cyanophrys longula,Verbenaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Electrostrymon,angelia,Electrostrymon angelia,Anacardiaceae,Schinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Electrostrymon,guzanta,Electrostrymon guzanta,NA,NA,
Lycaenidae,Electrostrymon,mathewi,Electrostrymon mathewi,Bignoniaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Emesis,ares,Emesis ares,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Emesis,emesia,Emesis emesia,Fabaceae,Caesalpinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Emesis,tenedia,Emesis tenedia,Ranunculaceae,Clematis,Butterfliesandmoths.org
Lycaenidae,Emesis,zela,Emesis zela,Fagaceae,Quercus,https://books.google.com/books?id=kxH-6rPPGpEC&pg=PA144&lpg=PA144&dq=Emesis+zela+larva&source=bl&ots=dtQ1EjnM5c&sig=ACfU3U3WaAE7Wlmu5Xy-JKJWaDkbRJmm6w&hl=en&sa=X&ved=2ahUKEwjf3ryA3o7qAhUGVN8KHaawBi4Q6AEwDXoECAsQAQ#v=onepage&q=Emesis%20zela%20larva&f=false
Lycaenidae,Erora,laeta,Erora laeta,Corylaceae,Corylus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,laeta,Erora laeta,Fagaceae,Fagus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,laeta,Erora laeta,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,laeta,Erora laeta,Salicaceae,Salix,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,quaderna,Erora quaderna,Fabaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,quaderna,Erora quaderna,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Erora,quaderna,Erora quaderna,Rhamnaceae,Ceanothus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,atala,Eumaeus atala,Cycadaceae,Cycas,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,atala,Eumaeus atala,Zamiaceae,Microcycas,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,atala,Eumaeus atala,Zamiaceae,Zamia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,childrenae,Eumaeus childrenae,Agavaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,childrenae,Eumaeus childrenae,Amaryllidaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Eumaeus,childrenae,Eumaeus childrenae,Cycadaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,battoides,Euphilotes battoides,Polygonaceae,Eriogonum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,enoptes,Euphilotes enoptes,Polygonaceae,Eriogonum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,enoptes,Euphilotes enoptes,Polygonaceae,Eschscholzia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,enoptes,Euphilotes enoptes,Polygonaceae,Eschweilera,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,rita,Euphilotes rita,Polygonaceae,Eriogonum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Euphilotes,spaldingi,Euphilotes spaldingi,Polygonaceae,Eriogonum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,amyntula,Everes amyntula,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,amyntula,Everes amyntula,Fabaceae,Lathyrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,amyntula,Everes amyntula,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,amyntula,Everes amyntula,Fabaceae,Oxytropis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,amyntula,Everes amyntula,Fabaceae,Vicia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Baptisia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Desmodium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Galactia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Kummerowia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Lathyrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Lespedeza,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Melilotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Phaseolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Trifolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Everes,comyntas,Everes comyntas,Fabaceae,Vicia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Betulaceae,Alnus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Adelges,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Aphis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Eriosoma,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Fagiphagus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Fulgoridae,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Meliarhizophagus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Neoprociphilus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Pemphigidae,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Pemphigus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Feniseca,tarquinius,Feniseca tarquinius,Insecta,Prociphilus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Hedysarum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Lathyrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Melilotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Oxytropis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Thermopsis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,Fabaceae,Vicia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,piasus,Glaucopsyche piasus,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Glaucopsyche,piasus,Glaucopsyche piasus,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Habrodais,grunus,Habrodais grunus,Fagaceae,Chrysolepis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Habrodais,grunus,Habrodais grunus,Fagaceae,Lithocarpus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Habrodais,grunus,Habrodais grunus,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyclargus,ammon,Cyclargus ammon,Fabaceae,Acacia,"Calhoun, J. V., Slotten, J. R., & Salvato, M. H. (2000). The rise and fall of tropical blues in Florida: Cyclargus ammon and Cyclargus thomasi bethunebakeri (Lepidoptera: Lycaenidae). Language, 7(1)."
Lycaenidae,Cyclargus,ammon,Cyclargus ammon,Fabaceae,Caesalpinia,"Calhoun, J. V., Slotten, J. R., & Salvato, M. H. (2000). The rise and fall of tropical blues in Florida: Cyclargus ammon and Cyclargus thomasi bethunebakeri (Lepidoptera: Lycaenidae). Language, 7(1)."
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Abrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Acacia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Cassia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Chamaecrista,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Chapmannia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Crotalaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Macroptilium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Mimosa,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Phaseolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Prosopis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Psorothamnus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,ceraunus,Hemiargus ceraunus,Fabaceae,Rhynchosia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Acacia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Albizia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Dalea,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Desmanthus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Glycyrrhiza,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Melilotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Mimosa,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Prosopis,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Psorothamnus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hemiargus,isola,Hemiargus isola,Fabaceae,Trifolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyclargus,thomasi,Cyclargus thomasi,Fabaceae,Caesalpinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyclargus,thomasi,Cyclargus thomasi,Fabaceae,Pithecellobium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyclargus,thomasi,Cyclargus thomasi,Rubiaceae,Chiococca,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Cyclargus,thomasi,Cyclargus thomasi,Sapindaceae,Cardiospermum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Hypaurotis,crysalus,Hypaurotis crysalus,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Bignoniaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Capparaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Cistaceae,NA,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Euphorbiaceae,Macaranga,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Butea,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Caesalpinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Cajanus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Canavalia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Colutea,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Crotalaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Cytisus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Derris,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Dolichos,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Dunbaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Gliricidia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Glycine,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Lablab,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Lathyrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Melilotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Phaseolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Pisum,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Podalyria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Psophocarpus,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Pueraria,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Robinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Sesbania,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Sophora,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Spartium,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Sutherlandia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Tephrosia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Ulex,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Vicia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Vigna,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Virgilia,https://www.nhm.ac.uk/our-science/data/hostplants/
Lycaenidae,Lampides,boeticus,Lampides boeticus,Fabaceae,Xylia,https://www.nhm.ac.uk/our-science/data/hostplants/
